,game_id,season,game_type,week,gameday,weekday,gametime,gametime_hour,gametime_minute,away_team,away_score,home_team,home_score,location,result,total,overtime,pfr,espn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,referee,stadium_id,stadium,outdoor,grass,playoff,home_DVOA_Rank,home_DVOA,away_DVOA_Rank,away_DVOA,home_win,home_afterbye,away_afterbye,tie
2048,2018_13_LA_DET,2018,REG,13,12/2/2018,Sunday,13:00,13,0,LA,30,DET,16,Home,-14,46,0,201812020det,401030957,13,10,-450,385,-10.5,102,-114,54,-103,-108,0,dome,fieldturf,70,0,00-0033106,00-0026498,John Parry,DET00,Ford Field,0,0,0,23,-0.11,3,0.24,0,0,0,0
2049,2018_13_ARI_GB,2018,REG,13,12/2/2018,Sunday,13:00,13,0,ARI,20,GB,17,Home,-3,37,0,201812020gnb,401030965,7,7,548,-729,13.5,-107,-103,41,-103,-108,0,outdoors,grass,34,20,00-0034343,00-0023459,Peter Morelli,GNB00,Lambeau Field,1,1,0,20,-0.04,32,-0.38,0,0,0,0
2050,2018_13_CLE_HOU,2018,REG,13,12/2/2018,Sunday,13:00,13,0,CLE,13,HOU,29,Home,16,42,0,201812020htx,401030964,7,6,219,-246,5,101,-112,47.5,-103,-108,0,closed,astroturf,70,0,00-0034855,00-0033537,Walt Coleman,HOU00,NRG Stadium,0,0,0,11,0.1,19,-0.03,1,0,0,0
2051,2018_13_IND_JAX,2018,REG,13,12/2/2018,Sunday,13:00,13,0,IND,0,JAX,6,Home,6,6,0,201812020jax,401030962,7,7,-199,179,-4,-108,-103,45.5,-102,-109,1,outdoors,grass,78,13,00-0029668,00-0033104,Alex Kemp,JAX00,TIAA Bank Stadium,1,1,0,22,-0.09,8,0.12,1,0,0,0
2052,2018_13_BUF_MIA,2018,REG,13,12/2/2018,Sunday,13:00,13,0,BUF,17,MIA,21,Home,4,38,0,201812020mia,401030954,7,7,162,-180,3.5,-108,-103,40,-103,-108,1,outdoors,grass,86,15,00-0034857,00-0029701,Shawn Hochuli,MIA00,Hard Rock Stadium,1,1,0,27,-0.18,28,-0.19,1,0,0,0
2053,2018_13_CHI_NYG,2018,REG,13,12/2/2018,Sunday,13:00,13,0,CHI,27,NYG,30,Home,3,57,1,201812020nyg,401030953,10,7,-185,166,-3.5,-102,-109,44,-101,-110,0,outdoors,fieldturf,52,3,00-0026544,00-0022803,Clay Martin,NYC01,MetLife Stadium,1,0,0,16,-0.01,5,0.19,1,0,0,0
2054,2018_13_CAR_TB,2018,REG,13,12/2/2018,Sunday,13:00,13,0,CAR,17,TB,24,Home,7,41,0,201812020tam,401030968,7,7,-185,166,-3.5,-101,-110,52,-104,-106,1,outdoors,grass,81,15,00-0027939,00-0031503,Carl Cheffers,TAM00,Raymond James Stadium,1,1,0,25,-0.14,14,0,1,0,0,0
2055,2018_13_KC_OAK,2018,REG,13,12/2/2018,Sunday,16:05,16,5,KC,40,OAK,33,Home,-7,73,0,201812020rai,401030935,13,7,-769,593,-14,101,-112,53.5,-106,-104,1,outdoors,grass,57,6,00-0033873,00-0031280,Shawn Smith,OAK00,Oakland-Alameda County Coliseum,1,1,0,31,-0.23,1,0.33,0,0,0,0
2056,2018_13_NYJ_TEN,2018,REG,13,12/2/2018,Sunday,16:05,16,5,NYJ,22,TEN,26,Home,4,48,0,201812020oti,401030960,7,6,370,-431,10.5,-127,113,40.5,-104,-106,0,outdoors,grass,70,13,00-0021206,00-0032268,Jerome Boger,NAS00,Nissan Stadium,1,1,0,21,-0.06,26,-0.17,1,0,0,0
2057,2018_13_MIN_NE,2018,REG,13,12/2/2018,Sunday,16:25,16,25,MIN,10,NE,24,Home,14,34,0,201812020nwe,401030959,7,7,217,-244,6,-114,102,50,-108,-103,0,outdoors,fieldturf,53,6,00-0029604,00-0019596,Craig Wrolstad,BOS00,Gillette Stadium,1,0,0,7,0.14,10,0.11,1,0,0,0
2058,2018_13_SF_SEA,2018,REG,13,12/2/2018,Sunday,16:25,16,25,SF,16,SEA,43,Home,27,59,0,201812020sea,401030958,7,7,411,-500,10,-114,102,45.5,-103,-108,1,outdoors,fieldturf,45,2,00-0033319,00-0029263,Clete Blakeman,SEA00,CenturyLink Field,1,0,0,12,0.06,30,-0.22,1,0,0,0
2059,2018_13_LAC_PIT,2018,REG,13,12/2/2018,Sunday,20:20,20,20,LAC,33,PIT,30,Home,-3,63,0,201812020pit,401030951,7,7,166,-185,3.5,-112,101,53.5,-110,-101,0,outdoors,grass,57,8,00-0022942,00-0022924,Bill Vinovich,PIT00,Heinz Field,1,1,0,9,0.11,4,0.22,0,0,0,0
2060,2018_13_WAS_PHI,2018,REG,13,12/3/2018,Monday,20:15,20,15,WAS,13,PHI,28,Home,15,41,0,201812030phi,401030871,11,8,213,-239,5.5,-105,-105,45,-111,-100,1,outdoors,grass,36,15,00-0027688,00-0032950,Tony Corrente,PHI00,Lincoln Financial Field,1,1,0,15,-0.01,29,-0.2,1,0,0,0
2061,2018_14_JAX_TEN,2018,REG,14,12/6/2018,Thursday,20:20,20,20,JAX,9,TEN,30,Home,21,39,0,201812060oti,401030724,4,4,221,-248,5.5,-103,-107,36.5,-107,-103,1,outdoors,grass,44,5,00-0033104,00-0032268,John Parry,NAS00,Nissan Stadium,1,1,0,21,-0.06,22,-0.09,1,0,0,0
2062,2018_14_NYJ_BUF,2018,REG,14,12/9/2018,Sunday,13:00,13,0,NYJ,27,BUF,23,Home,-4,50,0,201812090buf,401030750,7,7,189,-211,4.5,-105,-105,37,-105,-105,1,outdoors,a_turf,31,12,00-0034869,00-0034857,Alex Kemp,BUF00,New Era Field,1,0,0,28,-0.19,26,-0.17,0,0,0,0
2063,2018_14_CAR_CLE,2018,REG,14,12/9/2018,Sunday,13:00,13,0,CAR,20,CLE,26,Home,6,46,0,201812090cle,401030823,7,7,-117,106,-1,-108,-103,48,-103,-108,0,outdoors,grass,28,4,00-0027939,00-0034855,Walt Anderson,CLE00,FirstEnergy Stadium,1,1,0,19,-0.03,14,0,1,0,0,0
2064,2018_14_ATL_GB,2018,REG,14,12/9/2018,Sunday,13:00,13,0,ATL,20,GB,34,Home,14,54,0,201812090gnb,401030825,7,7,166,-185,4,-116,104,51,-101,-110,0,outdoors,grass,25,10,00-0026143,00-0023459,Walt Coleman,GNB00,Lambeau Field,1,1,0,20,-0.04,17,-0.02,1,0,0,0
2065,2018_14_IND_HOU,2018,REG,14,12/9/2018,Sunday,13:00,13,0,IND,24,HOU,21,Home,-3,45,0,201812090htx,401030813,7,7,176,-196,4,-108,-103,49.5,-108,-103,1,closed,astroturf,70,0,00-0029668,00-0033537,Bill Vinovich,HOU00,NRG Stadium,0,0,0,11,0.1,8,0.12,0,0,0,0
2066,2018_14_BAL_KC,2018,REG,14,12/9/2018,Sunday,13:00,13,0,BAL,24,KC,27,Home,3,51,1,201812090kan,401030764,7,7,239,-269,6.5,-105,-105,49,-108,-103,0,outdoors,grass,27,0,00-0034796,00-0033873,Tony Corrente,KAN00,Arrowhead Stadium,1,1,0,1,0.33,6,0.16,1,0,0,0
2067,2018_14_NE_MIA,2018,REG,14,12/9/2018,Sunday,13:00,13,0,NE,33,MIA,34,Home,1,67,0,201812090mia,401030761,7,7,-367,319,-8.5,-103,-108,49.5,-112,101,1,outdoors,grass,82,13,00-0019596,00-0029701,Peter Morelli,MIA00,Hard Rock Stadium,1,1,0,27,-0.18,7,0.14,1,0,0,0
2068,2018_14_NO_TB,2018,REG,14,12/9/2018,Sunday,13:00,13,0,NO,28,TB,14,Home,-14,42,0,201812090tam,401030758,10,7,-380,330,-8.5,-103,-108,55,-110,-101,1,outdoors,grass,71,7,00-0020531,00-0031503,Jerome Boger,TAM00,Raymond James Stadium,1,1,0,25,-0.14,2,0.25,0,0,0,0
2069,2018_14_NYG_WAS,2018,REG,14,12/9/2018,Sunday,13:00,13,0,NYG,40,WAS,16,Home,-24,56,0,201812090was,401030753,7,6,-167,151,-3,-119,106,40.5,100,-111,1,outdoors,grass,33,6,00-0022803,00-0026898,Carl Cheffers,WAS00,FedExField,1,1,0,29,-0.2,16,-0.01,0,0,0,0
2070,2018_14_CIN_LAC,2018,REG,14,12/9/2018,Sunday,16:05,16,5,CIN,21,LAC,26,Home,5,47,0,201812090sdg,401030851,7,7,847,-1292,17,-109,-102,48.5,-108,-103,0,outdoors,grass,70,0,00-0032436,00-0022942,John Hussey,LAX97,StubHub Center,1,1,0,4,0.22,24,-0.11,1,0,0,0
2071,2018_14_DEN_SF,2018,REG,14,12/9/2018,Sunday,16:05,16,5,DEN,14,SF,20,Home,6,34,0,201812090sfo,401030827,7,7,-164,148,-3,-112,101,45.5,-101,-110,0,outdoors,grass,54,3,00-0028986,00-0033319,Shawn Smith,SFO01,Levi's Stadium,1,1,0,30,-0.22,13,0.06,1,0,0,0
2072,2018_14_DET_ARI,2018,REG,14,12/9/2018,Sunday,16:25,16,25,DET,17,ARI,3,Home,-14,20,0,201812090crd,401030860,7,7,-139,126,-2.5,-110,-101,40,-101,-110,0,closed,grass,70,0,00-0026498,00-0034343,Shawn Hochuli,PHO00,State Farm Stadium,0,1,0,32,-0.38,23,-0.11,0,0,0,0
2073,2018_14_PHI_DAL,2018,REG,14,12/9/2018,Sunday,16:25,16,25,PHI,23,DAL,29,Home,6,52,1,201812090dal,401030854,6,10,166,-185,3.5,-110,-101,46,-103,-107,1,closed,matrixturf,70,0,00-0032950,00-0033077,Clete Blakeman,DAL00,AT&T Stadium,0,0,0,18,-0.02,15,-0.01,1,0,0,0
2074,2018_14_PIT_OAK,2018,REG,14,12/9/2018,Sunday,16:25,16,25,PIT,21,OAK,24,Home,3,45,0,201812090rai,401030863,7,7,-449,384,-10.5,117,-133,51,-108,-103,0,outdoors,grass,55,8,00-0022924,00-0031280,Ron Torbert,OAK00,Oakland-Alameda County Coliseum,1,1,0,31,-0.23,9,0.11,1,0,0,0
2075,2018_14_LA_CHI,2018,REG,14,12/9/2018,Sunday,20:20,20,20,LA,6,CHI,15,Home,9,21,0,201812090chi,401030817,7,7,-139,126,-3,107,-120,50.5,-101,-110,0,outdoors,grass,29,4,00-0033106,00-0033869,Craig Wrolstad,CHI98,Soldier Field,1,1,0,5,0.19,3,0.24,1,0,0,0
2076,2018_14_MIN_SEA,2018,REG,14,12/10/2018,Monday,20:15,20,15,MIN,7,SEA,21,Home,14,28,0,201812100sea,401030867,8,8,151,-171,3,105,-117,45.5,-103,-108,0,outdoors,fieldturf,48,9,00-0029604,00-0029263,Brad Allen,SEA00,CenturyLink Field,1,0,0,12,0.06,10,0.11,1,0,0,0
2077,2018_15_LAC_KC,2018,REG,15,12/13/2018,Thursday,20:20,20,20,LAC,29,KC,28,Home,-1,57,0,201812130kan,401030874,4,4,174,-194,3.5,-100,-111,54,-106,-104,1,outdoors,grass,39,5,00-0022942,00-0033873,Walt Anderson,KAN00,Arrowhead Stadium,1,1,0,1,0.33,4,0.22,0,0,0,0
2078,2018_15_HOU_NYJ,2018,REG,15,12/15/2018,Saturday,16:30,16,30,HOU,29,NYJ,22,Home,-7,51,0,201812150nyj,401030891,6,6,-286,253,-7,106,-119,44,-105,-105,0,outdoors,fieldturf,51,8,00-0033537,00-0034869,Brad Allen,NYC01,MetLife Stadium,1,0,0,26,-0.17,11,0.1,0,0,0,0
2079,2018_15_CLE_DEN,2018,REG,15,12/15/2018,Saturday,20:20,20,20,CLE,17,DEN,16,Home,-1,33,0,201812150den,401030876,6,6,116,-128,1,106,-119,47,-106,-104,0,outdoors,grass,46,0,00-0034855,00-0028986,Clay Martin,DEN00,Sports Authority Field at Mile High,1,1,0,13,0.06,19,-0.03,0,0,0,0
2080,2018_15_ARI_ATL,2018,REG,15,12/16/2018,Sunday,13:00,13,0,ARI,14,ATL,40,Home,26,54,0,201812160atl,401030900,7,7,332,-382,10,-129,114,43.5,100,-111,0,closed,fieldturf,70,0,00-0034343,00-0026143,Shawn Smith,ATL97,Mercedes-Benz Stadium,0,0,0,17,-0.02,32,-0.38,1,0,0,0
2081,2018_15_TB_BAL,2018,REG,15,12/16/2018,Sunday,13:00,13,0,TB,12,BAL,20,Home,8,32,0,201812160rav,401030898,7,7,328,-378,8.5,-103,-107,44.5,-104,-106,0,outdoors,grass,43,10,00-0031503,00-0034796,Ron Torbert,BAL00,M&T Bank Stadium,1,1,0,6,0.16,25,-0.14,1,0,0,0
2082,2018_15_DET_BUF,2018,REG,15,12/16/2018,Sunday,13:00,13,0,DET,13,BUF,14,Home,1,27,0,201812160buf,401030896,7,7,132,-146,2.5,106,-119,40,100,-111,0,outdoors,a_turf,39,7,00-0026498,00-0034857,Jerome Boger,BUF00,New Era Field,1,0,0,28,-0.19,23,-0.11,1,0,0,0
2083,2018_15_GB_CHI,2018,REG,15,12/16/2018,Sunday,13:00,13,0,GB,17,CHI,24,Home,7,41,0,201812160chi,401030893,7,7,221,-248,6,102,-114,46.5,-103,-108,1,outdoors,grass,45,10,00-0023459,00-0033869,John Hussey,CHI98,Soldier Field,1,1,0,5,0.19,20,-0.04,1,0,0,0
2084,2018_15_OAK_CIN,2018,REG,15,12/16/2018,Sunday,13:00,13,0,OAK,16,CIN,30,Home,14,46,0,201812160cin,401030909,7,7,140,-155,3,-110,-101,46,100,-111,0,outdoors,fieldturf,43,2,00-0031280,00-0032436,Alex Kemp,CIN00,Paul Brown Stadium,1,0,0,24,-0.11,31,-0.23,1,0,0,0
2085,2018_15_DAL_IND,2018,REG,15,12/16/2018,Sunday,13:00,13,0,DAL,0,IND,23,Home,23,23,0,201812160clt,401030927,7,7,155,-172,3,106,-119,47,-102,-109,0,closed,fieldturf,70,0,00-0033077,00-0029668,Carl Cheffers,IND00,Lucas Oil Stadium,0,0,0,8,0.12,18,-0.02,1,0,0,0
2086,2018_15_WAS_JAX,2018,REG,15,12/16/2018,Sunday,13:00,13,0,WAS,16,JAX,13,Home,-3,29,0,201812160jax,401030924,7,10,296,-338,7.5,-114,102,36,-101,-110,0,outdoors,grass,64,12,00-0026300,00-0033104,Clete Blakeman,JAX00,TIAA Bank Stadium,1,1,0,22,-0.09,29,-0.2,0,0,0,0
2087,2018_15_MIA_MIN,2018,REG,15,12/16/2018,Sunday,13:00,13,0,MIA,17,MIN,41,Home,24,58,0,201812160min,401030918,7,6,311,-356,7.5,-107,-103,45,-115,103,0,dome,sportturf,70,0,00-0029701,00-0029604,Walt Coleman,MIN01,U.S. Bank Stadium,0,0,0,10,0.11,27,-0.18,1,0,0,0
2088,2018_15_TEN_NYG,2018,REG,15,12/16/2018,Sunday,13:00,13,0,TEN,17,NYG,0,Home,-17,17,0,201812160nyg,401030915,10,7,-123,112,-2.5,-101,-110,42,-111,100,0,outdoors,fieldturf,40,6,00-0032268,00-0022803,Shawn Hochuli,NYC01,MetLife Stadium,1,0,0,16,-0.01,21,-0.06,0,0,0,0
2089,2018_15_SEA_SF,2018,REG,15,12/16/2018,Sunday,16:05,16,5,SEA,23,SF,26,Home,3,49,1,201812160sfo,401030950,6,7,-207,186,-3.5,-112,101,44,103,-115,1,outdoors,grass,61,11,00-0029263,00-0033319,Peter Morelli,SFO01,Levi's Stadium,1,1,0,30,-0.22,12,0.06,1,0,0,0
2090,2018_15_NE_PIT,2018,REG,15,12/16/2018,Sunday,16:25,16,25,NE,10,PIT,17,Home,7,27,0,201812160pit,401030956,7,7,-129,117,-2.5,-105,-105,55,107,-120,0,outdoors,grass,42,5,00-0019596,00-0022924,John Parry,PIT00,Heinz Field,1,1,0,9,0.11,7,0.14,1,0,0,0
2091,2018_15_PHI_LA,2018,REG,15,12/16/2018,Sunday,20:20,20,20,PHI,30,LA,23,Home,-7,53,0,201812160ram,401030961,7,7,590,-800,13.5,-103,-107,52.5,-115,103,0,outdoors,grass,60,5,00-0029567,00-0033106,Bill Vinovich,LAX99,Los Angeles Memorial Coliseum,1,1,0,3,0.24,15,-0.01,0,0,0,0
2092,2018_15_NO_CAR,2018,REG,15,12/17/2018,Monday,20:15,20,15,NO,12,CAR,9,Home,-3,21,0,201812170car,401030967,8,8,-248,221,-6,-104,-106,50.5,102,-114,1,outdoors,grass,48,3,00-0020531,00-0027939,Tony Corrente,CAR00,Bank of America Stadium,1,1,0,14,0,2,0.25,0,0,0,0
2093,2018_16_WAS_TEN,2018,REG,16,12/22/2018,Saturday,16:30,16,30,WAS,16,TEN,25,Home,9,41,0,201812220oti,401030868,6,6,481,-599,12.5,-110,-101,38,-114,102,0,outdoors,grass,51,9,00-0026300,00-0032268,John Hussey,NAS00,Nissan Stadium,1,1,0,21,-0.06,29,-0.2,1,0,0,0
2094,2018_16_BAL_LAC,2018,REG,16,12/22/2018,Saturday,20:20,20,20,BAL,22,LAC,10,Home,-12,32,0,201812220sdg,401030897,6,9,178,-198,4,-110,-101,42.5,-101,-110,0,outdoors,grass,60,5,00-0034796,00-0022942,Clete Blakeman,LAX97,StubHub Center,1,1,0,4,0.22,6,0.16,0,0,0,0
2095,2018_16_ATL_CAR,2018,REG,16,12/23/2018,Sunday,13:00,13,0,ATL,24,CAR,10,Home,-14,34,0,201812230car,401030895,7,6,-147,133,-2.5,-119,106,46.5,-107,-103,1,outdoors,grass,52,7,00-0026143,00-0031800,Peter Morelli,CAR00,Bank of America Stadium,1,1,0,14,0,17,-0.02,0,0,0,0
2096,2018_16_CIN_CLE,2018,REG,16,12/23/2018,Sunday,13:00,13,0,CIN,18,CLE,26,Home,8,44,0,201812230cle,401030872,7,8,334,-385,10,-113,102,44,106,-119,1,outdoors,grass,37,9,00-0032436,00-0034855,Tony Corrente,CLE00,FirstEnergy Stadium,1,1,0,19,-0.03,24,-0.11,1,0,0,0
2097,2018_16_TB_DAL,2018,REG,16,12/23/2018,Sunday,13:00,13,0,TB,20,DAL,27,Home,7,47,0,201812230dal,401030875,7,7,277,-315,7,-110,-101,48,-103,-108,0,closed,matrixturf,70,0,00-0031503,00-0033077,Shawn Hochuli,DAL00,AT&T Stadium,0,0,0,18,-0.02,25,-0.14,1,0,0,0
2098,2018_16_MIN_DET,2018,REG,16,12/23/2018,Sunday,13:00,13,0,MIN,27,DET,9,Home,-18,36,0,201812230det,401030877,7,7,-266,236,-6.5,102,-114,41.5,-102,-109,1,dome,fieldturf,70,0,00-0029604,00-0026498,Walt Anderson,DET00,Ford Field,0,0,0,23,-0.11,10,0.11,0,0,0,0
2099,2018_16_NYG_IND,2018,REG,16,12/23/2018,Sunday,13:00,13,0,NYG,27,IND,28,Home,1,55,0,201812230clt,401030861,7,7,346,-400,10,-115,103,48.5,102,-114,0,closed,fieldturf,70,0,00-0022803,00-0029668,Brad Allen,IND00,Lucas Oil Stadium,0,0,0,8,0.12,16,-0.01,1,0,0,0
2100,2018_16_JAX_MIA,2018,REG,16,12/23/2018,Sunday,13:00,13,0,JAX,17,MIA,7,Home,-10,24,0,201812230mia,401030866,7,7,139,-153,3,-105,-105,39.5,-114,102,0,outdoors,grass,73,9,00-0033104,00-0029701,Clay Martin,MIA00,Hard Rock Stadium,1,1,0,27,-0.18,22,-0.09,0,0,0,0
2101,2018_16_BUF_NE,2018,REG,16,12/23/2018,Sunday,13:00,13,0,BUF,12,NE,24,Home,12,36,0,201812230nwe,401030892,7,7,560,-750,14,-114,102,46,-102,-109,1,outdoors,fieldturf,40,12,00-0034857,00-0019596,Shawn Smith,BOS00,Gillette Stadium,1,0,0,7,0.14,28,-0.19,1,0,0,0
2102,2018_16_GB_NYJ,2018,REG,16,12/23/2018,Sunday,13:00,13,0,GB,44,NYJ,38,Home,-6,82,1,201812230nyj,401030870,7,8,-141,128,-3,106,-119,47.5,102,-113,0,outdoors,fieldturf,43,8,00-0023459,00-0034869,Ron Torbert,NYC01,MetLife Stadium,1,0,0,26,-0.17,20,-0.04,0,0,0,0
2103,2018_16_HOU_PHI,2018,REG,16,12/23/2018,Sunday,13:00,13,0,HOU,30,PHI,32,Home,2,62,0,201812230phi,401030864,8,7,111,-123,1,102,-114,47,-102,-109,0,outdoors,grass,44,5,00-0033537,00-0029567,John Parry,PHI00,Lincoln Financial Field,1,1,0,15,-0.01,11,0.1,1,0,0,0
2104,2018_16_LA_ARI,2018,REG,16,12/23/2018,Sunday,16:05,16,5,LA,31,ARI,9,Home,-22,40,0,201812230crd,401030907,7,7,-679,516,-14.5,115,-130,43,-116,104,1,closed,grass,70,0,00-0033106,00-0034343,Walt Coleman,PHO00,State Farm Stadium,0,1,0,32,-0.38,3,0.24,0,0,0,0
2105,2018_16_CHI_SF,2018,REG,16,12/23/2018,Sunday,16:05,16,5,CHI,14,SF,9,Home,-5,23,0,201812230sfo,401030901,7,7,-190,171,-3.5,-103,-108,44,108,-121,0,outdoors,grass,50,5,00-0033869,00-0033319,Alex Kemp,SFO01,Levi's Stadium,1,1,0,30,-0.22,5,0.19,0,0,0,0
2106,2018_16_PIT_NO,2018,REG,16,12/23/2018,Sunday,16:25,16,25,PIT,28,NO,31,Home,3,59,0,201812230nor,401030913,7,6,238,-269,6.5,-103,-108,53,-110,-101,0,dome,sportturf,70,0,00-0022924,00-0020531,Craig Wrolstad,NOR00,Mercedes-Benz Superdome,0,0,0,2,0.25,9,0.11,1,0,0,0
2107,2018_16_KC_SEA,2018,REG,16,12/23/2018,Sunday,20:20,20,20,KC,31,SEA,38,Home,7,69,0,201812230sea,401030917,10,7,-117,105,-1,-110,-101,54,-103,-108,0,outdoors,fieldturf,43,8,00-0033873,00-0029263,Bill Vinovich,SEA00,CenturyLink Field,1,0,0,12,0.06,1,0.33,1,0,0,0
2108,2018_16_DEN_OAK,2018,REG,16,12/24/2018,Monday,20:15,20,15,DEN,14,OAK,27,Home,13,41,0,201812240rai,401030926,9,8,-130,118,-2.5,-105,-105,42.5,-106,-104,1,outdoors,grass,58,14,00-0028986,00-0031280,Carl Cheffers,OAK00,Oakland-Alameda County Coliseum,1,1,0,31,-0.23,13,0.06,1,0,0,0
2109,2018_17_MIA_BUF,2018,REG,17,12/30/2018,Sunday,13:00,13,0,MIA,17,BUF,42,Home,25,59,0,201812300buf,401030722,7,7,222,-250,5.5,-102,-109,39.5,102,-114,1,outdoors,a_turf,33,9,00-0029701,00-0034857,John Hussey,BUF00,New Era Field,1,0,0,28,-0.19,27,-0.18,1,0,0,0
2110,2018_17_DET_GB,2018,REG,17,12/30/2018,Sunday,13:00,13,0,DET,31,GB,0,Home,-31,31,0,201812300gnb,401030757,7,7,284,-324,7.5,-103,-108,44.5,-114,102,1,outdoors,grass,26,15,00-0026498,00-0033899,Alex Kemp,GNB00,Lambeau Field,1,1,0,20,-0.04,23,-0.11,0,0,0,0
2111,2018_17_JAX_HOU,2018,REG,17,12/30/2018,Sunday,13:00,13,0,JAX,3,HOU,20,Home,17,23,0,201812300htx,401030759,7,7,274,-311,7,-107,-103,39.5,-109,-102,1,closed,astroturf,70,0,00-0031407,00-0033537,Peter Morelli,HOU00,NRG Stadium,0,0,0,11,0.1,22,-0.09,1,0,0,0
2112,2018_17_NYJ_NE,2018,REG,17,12/30/2018,Sunday,13:00,13,0,NYJ,3,NE,38,Home,35,41,0,201812300nwe,401030765,7,7,618,-848,14,-101,-110,47,-114,102,1,outdoors,fieldturf,33,2,00-0034869,00-0019596,Walt Coleman,BOS00,Gillette Stadium,1,0,0,7,0.14,26,-0.17,1,0,0,0
2113,2018_17_CAR_NO,2018,REG,17,12/30/2018,Sunday,13:00,13,0,CAR,33,NO,14,Home,-19,47,0,201812300nor,401030768,7,7,276,-314,8,-115,103,42,102,-114,1,dome,sportturf,70,0,00-0034577,00-0031237,Bill Vinovich,NOR00,Mercedes-Benz Superdome,0,0,0,2,0.25,14,0,0,0,0,0
2114,2018_17_DAL_NYG,2018,REG,17,12/30/2018,Sunday,13:00,13,0,DAL,36,NYG,35,Home,-1,71,0,201812300nyg,401030812,7,7,295,-338,7.5,102,-114,38.5,-109,-102,1,outdoors,fieldturf,37,2,00-0033077,00-0022803,Clay Martin,NYC01,MetLife Stadium,1,0,0,16,-0.01,18,-0.02,0,0,0,0
2115,2018_17_ATL_TB,2018,REG,17,12/30/2018,Sunday,13:00,13,0,ATL,34,TB,32,Home,-2,66,0,201812300tam,401030820,7,7,-142,129,-2.5,-108,-103,52,-110,-101,1,outdoors,grass,80,5,00-0026143,00-0031503,Brad Allen,TAM00,Raymond James Stadium,1,1,0,25,-0.14,17,-0.02,0,0,0,0
2116,2018_17_CLE_BAL,2018,REG,17,12/30/2018,Sunday,16:25,16,25,CLE,24,BAL,26,Home,2,50,0,201812300rav,401030719,7,8,285,-325,7,-103,-108,41,-103,-108,1,outdoors,grass,48,2,00-0034855,00-0034796,Shawn Smith,BAL00,M&T Bank Stadium,1,1,0,6,0.16,19,-0.03,1,0,0,0
2117,2018_17_LAC_DEN,2018,REG,17,12/30/2018,Sunday,16:25,16,25,LAC,23,DEN,9,Home,-14,32,0,201812300den,401030824,8,6,-270,239,-7,106,-119,43.5,-103,-108,1,outdoors,grass,51,6,00-0022942,00-0028986,John Parry,DEN00,Sports Authority Field at Mile High,1,1,0,13,0.06,4,0.22,0,0,0,0
2118,2018_17_OAK_KC,2018,REG,17,12/30/2018,Sunday,16:25,16,25,OAK,3,KC,35,Home,32,38,0,201812300kan,401030760,6,7,586,-794,14.5,-115,103,54,-110,-101,1,outdoors,grass,45,15,00-0031280,00-0033873,Shawn Hochuli,KAN00,Arrowhead Stadium,1,1,0,1,0.33,31,-0.23,1,0,0,0
2119,2018_17_SF_LA,2018,REG,17,12/30/2018,Sunday,16:25,16,25,SF,32,LA,48,Home,16,80,0,201812300ram,401030850,7,7,385,-450,10.5,-101,-110,50.5,-110,-101,1,outdoors,grass,65,3,00-0033319,00-0033106,Jerome Boger,LAX99,Los Angeles Memorial Coliseum,1,1,0,3,0.24,30,-0.22,1,0,0,0
2120,2018_17_CHI_MIN,2018,REG,17,12/30/2018,Sunday,16:25,16,25,CHI,24,MIN,10,Home,-14,34,0,201812300min,401030763,7,7,205,-230,6,-119,106,39.5,106,-119,1,dome,sportturf,70,0,00-0033869,00-0029604,Clete Blakeman,MIN01,U.S. Bank Stadium,0,0,0,10,0.11,5,0.19,0,0,0,0
2121,2018_17_CIN_PIT,2018,REG,17,12/30/2018,Sunday,16:25,16,25,CIN,13,PIT,16,Home,3,29,0,201812300pit,401030818,7,7,512,-672,14,-114,102,45.5,-114,102,1,outdoors,grass,42,9,00-0032436,00-0022924,Carl Cheffers,PIT00,Heinz Field,1,1,0,9,0.11,24,-0.11,1,0,0,0
2122,2018_17_ARI_SEA,2018,REG,17,12/30/2018,Sunday,16:25,16,25,ARI,24,SEA,27,Home,3,51,0,201812300sea,401030856,7,7,603,-822,15.5,101,-112,39.5,-114,102,1,outdoors,fieldturf,45,5,00-0034343,00-0029263,Ron Torbert,SEA00,CenturyLink Field,1,0,0,12,0.06,32,-0.38,1,0,0,0
2123,2018_17_PHI_WAS,2018,REG,17,12/30/2018,Sunday,16:25,16,25,PHI,24,WAS,0,Home,-24,24,0,201812300was,401030727,7,8,-245,218,-6,-101,-110,43,105,-117,1,outdoors,grass,46,3,00-0029567,00-0026300,Craig Wrolstad,WAS00,FedExField,1,1,0,29,-0.2,15,-0.01,0,0,0,0
2124,2018_17_IND_TEN,2018,REG,17,12/30/2018,Sunday,20:20,20,20,IND,33,TEN,17,Home,-16,50,0,201812300oti,401030755,7,8,-212,190,-5,102,-114,42.5,-108,-103,1,outdoors,grass,53,4,00-0029668,00-0027948,Walt Anderson,NAS00,Nissan Stadium,1,1,0,21,-0.06,8,0.12,0,0,0,0
