away_moneyline,home_moneyline,spread_line,home_spread_odds,total_line,temp,home_DVOA_Rank,home_DVOA,away_DVOA_Rank,away_DVOA,home_win
335,-403,10.0,-110,43.0,49,28,-0.19,23,-0.11,1
-598,470,-13.0,-115,47.0,39,25,-0.14,2,0.32,0
-246,215,-6.0,-110,48.5,78,11,0.05,3,0.26,0
193,-218,4.5,-102,50.0,70,17,-0.04,29,-0.22,1
-164,147,-3.0,-101,55.0,69,4,0.24,5,0.2,1
-106,-104,1.0,102,48.0,70,10,0.14,7,0.19,0
-289,249,-7.0,-117,49.0,79,31,-0.28,24,-0.13,0
365,-445,10.0,-104,51.5,71,6,0.2,21,-0.07,1
155,-173,3.0,-117,51.5,70,20,-0.06,27,-0.16,1
243,-280,6.5,-103,46.5,77,14,0.03,15,-0.01,1
145,-162,3.0,-105,43.0,75,16,-0.02,25,-0.14,0
-112,102,-1.0,-105,52.5,70,26,-0.15,19,-0.06,0
211,-241,6.0,102,49.0,70,13,0.04,12,0.05,0
-789,591,-14.0,-110,44.0,70,23,-0.11,8,0.17,0
160,-179,3.0,-118,51.0,77,2,0.32,1,0.33,0
-372,312,-9.5,-113,41.5,61,32,-0.31,22,-0.07,0
-115,105,-1.0,-103,49.0,56,14,0.03,10,0.14,0
-259,226,-6.0,-102,49.5,65,21,-0.07,2,0.32,0
192,-217,4.5,-104,46.0,59,18,-0.06,24,-0.13,1
123,-136,2.5,-110,46.0,70,27,-0.16,16,-0.02,1
653,-893,13.5,-105,47.0,38,3,0.26,31,-0.28,1
-219,194,-4.5,-104,45.0,56,25,-0.14,28,-0.19,1
138,-153,3.0,-102,55.5,70,13,0.04,4,0.24,1
168,-188,3.5,-104,50.5,70,19,-0.06,29,-0.22,1
104,-115,1.0,-110,48.5,83,12,0.05,26,-0.15,1
132,-146,3.0,104,55.0,70,9,0.15,5,0.2,1
323,-387,9.5,-101,49.5,70,1,0.33,11,0.05,1
255,-297,6.5,-109,45.5,52,8,0.17,30,-0.25,1
-318,272,-7.0,-110,44.0,52,22,-0.07,7,0.19,1
-170,152,-3.5,-119,44.0,44,15,-0.01,20,-0.06,0
147,-164,3.0,-105,56.5,48,5,0.2,13,0.04,1
221,-253,6.0,-107,50.5,53,7,0.19,14,0.03,0
-169,152,-3.0,108,47.0,65,21,-0.07,27,-0.16,1
122,-135,2.5,-106,45.5,38,18,-0.06,28,-0.19,1
-147,132,-2.5,106,49.5,70,24,-0.13,22,-0.07,1
-475,386,-11.0,-107,47.0,72,31,-0.28,8,0.17,0
162,-181,3.5,-101,49.5,70,1,0.33,17,-0.04,1
110,-121,2.0,-101,48.0,57,16,-0.02,30,-0.25,1
-196,174,-4.0,-105,46.0,45,29,-0.22,12,0.05,1
351,-425,10.0,-101,47.0,70,26,-0.15,32,-0.31,1
109,-120,1.5,-106,52.0,70,10,0.14,3,0.26,1
261,-304,7.0,-100,50.0,70,20,-0.06,23,-0.11,0
-351,296,-7.5,-102,56.5,70,19,-0.06,6,0.2,0
173,-195,4.0,-102,47.5,69,2,0.32,9,0.15,0
-155,139,-3.0,-106,52.5,70,27,-0.16,24,-0.13,0
122,-135,2.5,-106,46.0,70,23,-0.11,16,-0.02,0
-184,164,-3.5,-105,53.0,70,17,-0.04,19,-0.06,1
189,-214,4.5,-103,51.0,48,4,0.24,26,-0.15,1
-260,227,-6.5,-107,45.0,52,30,-0.25,25,-0.14,0
133,-147,3.0,103,51.5,70,10,0.14,14,0.03,0
-334,284,-7.5,-112,48.5,70,31,-0.28,18,-0.06,0
131,-145,3.0,104,50.0,70,20,-0.06,21,-0.07,1
-115,104,-1.0,-103,51.0,52,22,-0.07,13,0.04,1
-350,296,-7.5,-104,46.0,54,32,-0.31,12,0.05,0
-1350,906,-17.0,-107,36.5,38,29,-0.22,1,0.33,0
190,-215,5.0,101,44.5,70,9,0.15,11,0.05,0
-166,149,-3.5,-124,56.0,81,2,0.32,6,0.2,0
293,-346,7.5,105,44.0,37,3,0.26,15,-0.01,1
-274,237,-6.5,-104,50.0,60,28,-0.19,5,0.2,0
416,-518,10.5,-101,41.5,36,8,0.17,7,0.19,1
-141,127,-2.5,102,46.0,70,17,-0.04,1,0.33,0
145,-161,3.0,-110,44.0,35,15,-0.01,27,-0.16,0
-176,157,-3.5,-112,50.0,70,24,-0.13,10,0.14,0
397,-491,10.5,105,43.0,81,12,0.05,30,-0.25,1
365,-445,10.5,107,51.0,70,20,-0.06,31,-0.28,1
-349,295,-7.5,-113,48.0,39,32,-0.31,19,-0.06,0
178,-200,4.0,101,54.0,52,14,0.03,18,-0.06,0
-144,130,-2.5,103,49.0,70,13,0.04,9,0.15,0
413,-514,11.0,104,48.5,51,5,0.2,25,-0.14,0
328,-393,8.0,-108,50.0,34,3,0.26,28,-0.19,1
117,-129,2.5,-102,47.0,70,26,-0.15,22,-0.07,0
510,-660,13.0,108,51.0,41,6,0.2,29,-0.22,1
231,-265,5.5,-110,43.5,34,8,0.17,16,-0.02,0
110,-122,1.5,-107,48.0,70,11,0.05,4,0.24,0
326,-390,8.5,-108,46.0,38,7,0.19,23,-0.11,1
201,-228,5.0,-107,43.5,70,9,0.15,22,-0.07,1
177,-199,4.0,-109,46.0,70,21,-0.07,29,-0.22,0
-114,104,-1.0,-103,46.0,34,15,-0.01,24,-0.13,1
-164,148,-3.0,103,44.0,44,30,-0.25,23,-0.11,0
-364,307,-7.5,-104,53.0,69,31,-0.28,14,0.03,0
-330,281,-7.5,-121,51.5,81,12,0.05,6,0.2,0
-154,139,-3.0,-104,47.0,59,25,-0.14,13,0.04,0
271,-317,7.0,-104,52.5,78,2,0.32,20,-0.06,1
-130,118,-2.5,-106,51.5,70,19,-0.06,10,0.14,0
734,-1032,16.5,-100,49.5,43,5,0.2,32,-0.31,1
-345,292,-9.5,-117,55.5,70,27,-0.16,3,0.26,0
107,-118,1.0,-110,49.0,70,26,-0.15,17,-0.04,1
-335,284,-7.5,-106,43.0,57,28,-0.19,1,0.33,1
134,-149,3.0,101,43.5,70,11,0.05,16,-0.02,0
112,-124,2.0,-102,48.5,35,4,0.24,8,0.17,1
-174,156,-3.0,105,45.5,34,18,-0.06,7,0.19,0
156,-174,3.5,111,52.0,70,19,-0.06,26,-0.15,0
-242,212,-5.5,-105,49.0,47,29,-0.22,4,0.24,0
346,-419,9.5,-107,53.0,33,3,0.26,21,-0.07,1
-258,225,-6.0,-106,49.5,70,17,-0.04,2,0.32,0
564,-746,13.0,107,49.5,39,7,0.19,31,-0.28,1
-202,180,-4.0,-104,46.0,70,23,-0.11,11,0.05,1
311,-370,7.5,-102,52.5,70,10,0.14,24,-0.13,1
-120,109,-1.5,-104,40.0,79,12,0.05,22,-0.07,1
137,-152,2.5,-123,47.5,70,20,-0.06,15,-0.01,0
325,-389,9.5,102,54.5,46,14,0.03,27,-0.16,1
-251,219,-6.0,-107,44.5,43,16,-0.02,5,0.2,0
226,-259,6.5,103,49.5,70,13,0.04,28,-0.19,1
957,-1601,17.5,104,44.5,70,9,0.15,32,-0.31,0
-137,124,-2.5,102,53.5,70,1,0.33,6,0.2,0
-271,235,-6.0,-102,44.5,36,25,-0.14,18,-0.06,0
-942,682,-14.5,-109,40.5,43,30,-0.25,8,0.17,1
260,-302,6.5,-102,49.0,70,1,0.33,20,-0.06,1
-591,455,-12.0,-111,55.0,70,27,-0.16,2,0.32,0
242,-280,6.0,-102,49.0,70,13,0.04,11,0.05,0
-125,113,-2.0,-106,50.0,70,19,-0.06,12,0.05,0
348,-420,10.0,105,43.5,38,7,0.19,25,-0.14,1
276,-324,7.5,102,46.0,70,24,-0.13,30,-0.25,0
-452,370,-9.5,-103,47.0,55,31,-0.28,15,-0.01,0
409,-508,11.0,-100,54.0,49,6,0.2,17,-0.04,1
-303,260,-6.5,103,45.0,37,32,-0.31,18,-0.06,1
-106,-104,-1.0,-111,43.0,37,8,0.17,10,0.14,1
113,-125,2.5,100,47.5,70,26,-0.15,29,-0.22,1
-112,102,-1.0,-105,41.0,41,16,-0.02,21,-0.07,0
-166,149,-3.0,104,50.0,70,23,-0.11,28,-0.19,1
115,-127,1.5,-114,48.0,45,5,0.2,9,0.15,1
159,-177,3.0,-118,52.5,28,3,0.26,14,0.03,1
-313,268,-7.0,-108,47.0,41,22,-0.07,4,0.24,0
-153,138,-3.5,-125,42.5,35,4,0.24,12,0.05,1
-799,597,-13.5,-117,46.0,39,30,-0.25,7,0.19,0
376,-460,10.5,100,45.0,38,18,-0.06,8,0.17,1
-161,145,-3.0,-100,54.0,70,27,-0.16,20,-0.06,0
145,-161,3.0,-110,41.0,33,22,-0.07,32,-0.31,1
-121,109,-1.5,-104,44.5,33,25,-0.14,23,-0.11,1
276,-323,7.5,111,51.0,65,2,0.32,17,-0.04,1
-250,219,-6.0,-110,47.0,57,21,-0.07,1,0.33,0
-207,184,-4.5,-107,48.5,32,15,-0.01,3,0.26,0
-144,130,-2.5,104,50.5,53,29,-0.22,19,-0.06,0
-301,259,-7.0,-111,55.5,70,24,-0.13,14,0.03,0
906,-1350,15.5,-115,48.0,70,10,0.14,31,-0.28,1
-282,244,-7.0,-117,43.0,35,6,0.2,26,-0.15,0
113,-125,1.0,-116,42.0,70,9,0.15,13,0.04,1
-310,266,-7.0,-112,45.0,70,11,0.05,5,0.2,0
-283,245,-6.5,-101,43.5,38,28,-0.19,16,-0.02,0
277,-325,7.0,107,50.5,34,4,0.24,10,0.14,1
154,-172,3.0,-113,42.0,39,5,0.2,9,0.15,0
-456,373,-10.0,-109,45.0,40,16,-0.02,2,0.32,0
-182,163,-3.5,-107,53.0,33,14,0.03,7,0.19,0
443,-558,11.0,-113,48.0,70,1,0.33,15,-0.01,1
210,-239,5.0,-110,47.5,34,8,0.17,18,-0.06,0
296,-351,7.0,-101,45.0,35,3,0.26,9,0.15,1
124,-137,2.5,-114,50.0,34,4,0.24,7,0.19,1
316,-376,7.5,-105,55.5,40,6,0.2,18,-0.06,1
120,-133,2.5,-106,53.0,70,1,0.33,2,0.32,0
157,-176,3.0,-119,53.0,29,3,0.26,2,0.32,0
142,-158,3.0,-102,54.5,40,6,0.2,4,0.24,1
-161,145,-3.0,-103,55.0,63,2,0.32,6,0.2,1
351,-425,10.0,110,52.5,82,3,0.28,1,0.31,1
161,-180,3.5,-101,49.0,70,30,-0.29,15,0.04,0
232,-267,6.5,-100,48.0,73,2,0.28,23,-0.1,0
164,-184,3.5,-102,44.5,81,27,-0.24,26,-0.19,1
-135,122,-3.0,-120,47.0,81,17,0.0,16,0.03,1
-415,344,-9.5,-105,46.0,70,29,-0.27,6,0.2,0
-172,154,-3.5,-113,45.5,70,28,-0.24,32,-0.31,1
-146,132,-3.0,-117,49.0,70,11,0.1,9,0.12,0
131,-146,2.5,-116,54.0,82,20,-0.03,10,0.11,0
117,-129,2.5,-101,45.5,81,22,-0.1,12,0.09,0
211,-241,5.5,-110,54.5,88,7,0.17,13,0.05,1
155,-173,3.5,102,43.5,81,4,0.23,25,-0.11,0
-181,162,-4.0,-114,49.0,86,14,0.05,8,0.12,1
-139,125,-3.0,-120,41.5,82,31,-0.3,18,-0.01,0
324,-387,9.5,-102,46.0,70,5,0.22,24,-0.11,1
-167,149,-3.0,105,50.5,70,21,-0.05,19,-0.03,1
176,-198,4.0,-107,42.0,71,22,-0.1,31,-0.3,1
-145,131,-3.0,-113,45.0,83,27,-0.24,14,0.05,1
114,-126,2.0,-105,44.5,80,24,-0.11,17,0.0,1
521,-675,13.5,-107,48.5,75,13,0.05,28,-0.24,1
-205,182,-4.0,-100,48.0,70,11,0.1,5,0.22,0
-241,211,-6.0,-115,45.0,80,32,-0.31,18,-0.01,0
-179,160,-3.5,-113,48.0,89,25,-0.11,2,0.28,0
-235,207,-5.5,-105,43.0,72,26,-0.19,4,0.23,0
-144,130,-3.0,-115,49.0,76,15,0.04,6,0.2,0
201,-228,5.5,-102,46.5,77,23,-0.1,21,-0.05,0
170,-191,4.0,101,51.0,70,10,0.11,16,0.03,1
582,-772,13.5,-102,52.0,85,3,0.28,30,-0.29,1
135,-150,3.0,-101,55.0,70,12,0.09,1,0.31,0
247,-286,6.5,-110,53.5,62,9,0.12,20,-0.03,0
-171,153,-3.5,-118,53.5,82,19,-0.03,7,0.17,1
400,-494,11.5,102,49.5,73,8,0.12,29,-0.27,1
-420,348,-8.0,104,43.0,70,28,-0.24,27,-0.24,0
281,-330,7.5,103,45.5,67,2,0.28,22,-0.1,1
315,-375,7.5,-108,45.0,70,13,0.05,24,-0.11,1
-344,292,-7.5,-110,51.0,70,29,-0.27,19,-0.03,0
-360,304,-8.0,-110,51.5,81,32,-0.31,10,0.11,0
237,-273,6.5,-110,55.0,81,7,0.17,12,0.09,0
130,-144,3.0,106,44.0,73,4,0.23,14,0.05,0
129,-143,3.0,105,48.0,69,31,-0.3,30,-0.29,0
126,-140,2.5,-114,42.5,67,23,-0.1,17,0.0,0
175,-196,4.5,103,47.0,72,20,-0.03,11,0.1,1
470,-597,10.5,-101,42.0,82,18,-0.01,26,-0.19,1
173,-194,4.0,-103,45.0,70,21,-0.05,25,-0.11,1
-106,-104,-1.0,-110,55.0,70,5,0.22,3,0.28,1
-120,109,-2.0,-109,53.5,70,16,0.03,9,0.12,1
160,-179,3.5,103,50.5,69,6,0.2,8,0.12,0
168,-189,3.5,-107,51.5,70,1,0.31,15,0.04,1
313,-373,7.5,-116,46.0,65,17,0.0,32,-0.31,1
-117,106,-1.0,100,47.5,70,30,-0.29,22,-0.1,0
988,-1500,19.0,-102,47.5,67,2,0.28,28,-0.24,1
134,-148,3.0,-101,42.0,72,24,-0.11,29,-0.27,1
186,-210,4.5,-104,51.5,70,1,0.31,27,-0.24,1
130,-144,2.5,-113,41.5,85,25,-0.11,11,0.1,0
-105,-106,-1.0,-113,52.0,70,16,0.03,13,0.05,0
286,-337,7.5,107,43.0,70,14,0.05,31,-0.3,0
-234,206,-5.5,-106,44.5,78,26,-0.19,20,-0.03,1
-349,296,-7.5,-112,53.5,73,15,0.04,7,0.17,0
178,-200,3.5,-111,53.5,70,5,0.22,10,0.11,0
120,-133,2.5,-107,52.0,80,6,0.2,9,0.12,0
107,-118,1.0,-111,44.0,77,18,-0.01,19,-0.03,0
239,-276,6.5,-106,45.0,67,8,0.12,23,-0.1,1
-255,223,-6.0,-105,49.5,62,4,0.23,3,0.28,0
144,-161,3.0,-109,52.0,70,12,0.09,21,-0.05,1
-135,122,-2.5,105,53.5,56,9,0.12,5,0.22,0
138,-153,3.0,-103,45.5,63,30,-0.29,26,-0.19,1
126,-139,2.5,-114,46.0,76,27,-0.24,15,0.04,0
-123,111,-2.0,-106,50.0,76,17,0.0,8,0.12,0
-339,288,-8.0,-112,39.5,70,28,-0.24,4,0.23,0
-191,170,-4.0,-110,49.0,78,32,-0.31,20,-0.03,0
346,-418,10.0,-100,49.5,70,16,0.03,29,-0.27,1
-124,113,-2.0,-104,40.0,71,23,-0.1,18,-0.01,1
448,-564,11.0,-110,48.0,84,3,0.28,25,-0.11,1
-130,117,-2.5,-104,43.5,70,22,-0.1,14,0.05,0
117,-129,2.5,-104,46.5,70,12,0.09,13,0.05,1
215,-245,5.5,-108,46.0,70,21,-0.05,24,-0.11,0
231,-266,6.0,-100,48.5,70,10,0.11,6,0.2,1
285,-335,7.5,102,53.0,70,1,0.31,31,-0.3,1
121,-134,2.5,-109,57.0,76,7,0.17,2,0.28,0
301,-356,7.5,-105,46.5,69,19,-0.03,11,0.1,1
-274,238,-7.0,-114,53.0,74,15,0.04,3,0.28,0
-122,110,-2.5,-115,47.5,63,32,-0.31,25,-0.11,1
149,-166,3.0,-116,50.5,63,19,-0.03,12,0.09,1
-134,121,-2.5,-100,45.5,62,27,-0.24,16,0.03,0
-228,201,-5.5,-104,44.0,59,24,-0.11,8,0.12,0
-192,171,-3.5,-100,46.5,70,29,-0.27,17,0.0,0
363,-442,10.5,106,43.5,70,11,0.1,28,-0.24,1
-328,280,-7.5,-118,49.5,61,31,-0.3,5,0.22,0
-255,223,-6.0,-105,54.0,62,22,-0.1,7,0.17,0
129,-143,3.0,106,48.0,58,13,0.05,10,0.11,0
182,-205,5.0,101,45.5,76,18,-0.01,21,-0.05,0
-189,169,-3.5,-102,50.5,62,4,0.23,1,0.31,0
189,-213,5.5,-106,43.0,49,23,-0.1,9,0.12,1
-239,210,-6.0,-108,53.5,66,20,-0.03,2,0.28,1
110,-121,2.0,-103,40.5,59,13,0.05,18,-0.01,1
236,-272,6.5,-101,45.5,61,19,-0.03,17,0.0,0
331,-397,8.5,-105,48.0,49,8,0.12,22,-0.1,1
-129,117,-1.5,103,48.5,85,25,-0.11,30,-0.29,0
261,-303,7.0,-102,43.0,52,4,0.23,26,-0.19,1
-154,139,-3.0,-107,42.5,57,31,-0.3,27,-0.24,1
-209,185,-4.0,-100,57.5,74,20,-0.03,7,0.17,1
860,-1256,17.0,105,51.0,70,5,0.22,29,-0.27,1
-102,-108,1.0,-101,48.0,70,21,-0.05,15,0.04,1
1119,-1766,20.5,100,47.0,70,10,0.11,28,-0.24,1
501,-644,12.5,103,47.0,83,3,0.28,24,-0.11,1
152,-169,3.5,106,41.5,64,6,0.2,11,0.1,0
-237,208,-6.0,-106,42.0,54,9,0.12,14,0.05,0
242,-279,6.5,-106,51.0,70,10,0.11,8,0.12,0
117,-129,2.5,-101,47.0,70,30,-0.29,27,-0.24,0
709,-983,15.0,-102,48.5,54,2,0.28,25,-0.11,1
-210,186,-4.5,-107,40.0,53,24,-0.11,6,0.2,0
196,-222,5.5,-102,43.0,57,13,0.05,23,-0.1,0
-168,151,-3.0,105,48.5,70,29,-0.27,15,0.04,0
-1010,724,-17.0,-118,47.0,70,28,-0.24,5,0.22,0
144,-160,3.0,-108,51.0,70,11,0.1,20,-0.03,0
-510,411,-11.5,-105,43.5,63,26,-0.19,17,0.0,1
163,-183,3.5,-109,50.5,70,12,0.09,4,0.23,0
171,-192,4.0,-105,44.0,54,9,0.12,32,-0.31,1
170,-191,4.0,-102,45.0,41,18,-0.01,22,-0.1,1
-188,168,-4.0,-109,48.5,70,14,0.05,3,0.28,1
193,-219,4.5,-101,49.5,70,16,0.03,1,0.31,0
425,-530,10.5,-103,53.0,39,7,0.17,31,-0.3,1
410,-509,10.5,-102,46.0,70,11,0.1,26,-0.19,1
262,-305,7.5,106,51.0,56,19,-0.03,16,0.03,1
-176,157,-3.5,-109,41.5,61,27,-0.24,4,0.23,0
117,-129,2.5,-105,47.5,56,17,0.0,13,0.05,0
378,-462,10.5,-103,50.0,70,1,0.31,18,-0.01,0
-1101,776,-14.5,109,48.0,59,32,-0.31,2,0.28,1
166,-185,4.0,101,45.0,72,25,-0.11,28,-0.24,1
240,-277,7.0,106,43.0,70,14,0.05,30,-0.29,0
-152,137,-3.0,-108,47.0,54,31,-0.3,21,-0.05,1
-106,-104,-1.0,-110,49.5,54,15,0.04,12,0.09,0
275,-322,7.0,-104,48.0,51,7,0.17,8,0.12,1
207,-235,5.5,-105,44.5,57,6,0.2,10,0.11,0
296,-350,7.0,-114,53.5,70,5,0.22,20,-0.03,0
263,-306,7.0,-101,40.0,55,23,-0.1,24,-0.11,1
-390,326,-8.5,-104,46.5,77,25,-0.11,19,-0.03,1
328,-392,8.0,-105,55.0,70,1,0.31,30,-0.29,1
358,-434,10.5,104,47.5,70,11,0.1,32,-0.31,1
119,-132,2.5,-106,45.5,48,4,0.23,13,0.05,1
-685,527,-13.0,-111,47.0,47,26,-0.19,2,0.28,0
133,-147,3.0,103,44.0,53,20,-0.03,14,0.05,1
-435,359,-10.0,-117,51.0,47,22,-0.1,3,0.28,1
280,-329,7.0,-107,42.0,70,10,0.11,27,-0.24,0
160,-179,3.0,-123,53.5,70,12,0.09,16,0.03,0
101,-111,1.0,-102,44.5,57,18,-0.01,15,0.04,0
151,-168,3.0,-115,49.5,35,8,0.12,9,0.12,1
-147,133,-2.5,111,53.5,70,21,-0.05,7,0.17,0
-177,158,-3.5,-110,50.0,59,6,0.2,5,0.22,1
-329,280,-7.0,101,47.5,70,30,-0.29,4,0.23,0
274,-320,7.5,105,49.5,49,2,0.28,11,0.1,0
154,-172,3.5,103,43.0,54,27,-0.24,22,-0.1,0
-226,199,-5.0,-107,43.0,46,24,-0.11,19,-0.03,0
465,-590,13.0,-104,42.5,42,13,0.05,29,-0.27,1
-281,243,-6.5,-104,45.0,68,32,-0.31,6,0.2,0
-111,101,-1.0,-105,48.0,70,16,0.03,8,0.12,1
-181,162,-3.5,-107,44.5,52,26,-0.19,25,-0.11,0
130,-144,2.5,-117,42.5,51,15,0.04,14,0.05,1
377,-462,10.5,-100,44.5,59,20,-0.03,28,-0.24,0
-123,112,-1.0,105,50.5,70,21,-0.05,17,0.0,0
122,-134,2.5,-110,56.0,57,7,0.17,1,0.31,1
135,-150,2.5,-122,46.0,46,9,0.12,10,0.11,0
220,-251,5.5,-114,47.5,70,12,0.09,23,-0.1,1
423,-527,11.5,102,49.5,68,3,0.28,31,-0.3,1
-129,115,-2.0,-104,41.5,70,29,-0.27,24,-0.11,0
269,-314,7.0,-105,51.0,70,1,0.31,21,-0.05,0
-270,235,-7.0,-112,45.0,70,14,0.05,2,0.28,0
154,-172,3.5,-100,43.5,43,17,0.0,23,-0.1,1
125,-138,3.0,111,44.5,70,28,-0.24,26,-0.19,0
-149,135,-3.0,-112,53.0,70,11,0.1,3,0.28,0
-115,105,-1.5,-108,46.0,61,32,-0.31,30,-0.29,0
-119,108,-1.0,-101,41.0,74,25,-0.11,27,-0.24,1
262,-305,7.5,106,43.0,33,4,0.23,20,-0.03,1
-192,171,-4.0,-110,45.5,39,31,-0.3,15,0.04,1
-141,127,-2.5,103,47.5,62,18,-0.01,12,0.09,1
-120,108,-2.0,-110,47.0,37,8,0.12,5,0.22,1
164,-183,3.5,-102,49.0,68,6,0.2,16,0.03,1
140,-156,3.0,-102,47.0,43,19,-0.03,13,0.05,1
-128,116,-1.0,108,47.0,41,22,-0.1,9,0.12,1
-254,222,-6.0,100,46.0,70,14,0.05,1,0.31,0
-475,387,-11.0,-108,51.0,70,30,-0.29,3,0.28,0
-373,314,-7.5,104,43.5,34,24,-0.11,10,0.11,0
127,-141,2.5,-116,49.5,48,17,0.0,12,0.09,0
-296,255,-7.0,-107,47.5,70,29,-0.27,16,0.03,1
-408,339,-10.0,-106,45.5,70,28,-0.24,11,0.1,0
253,-293,6.5,-120,40.0,80,25,-0.11,31,-0.3,1
-199,177,-5.0,-113,44.0,45,26,-0.19,15,0.04,0
597,-796,14.0,-108,48.0,70,5,0.22,32,-0.31,1
116,-128,1.0,-121,47.5,70,21,-0.05,22,-0.1,0
-195,174,-4.0,-107,44.0,50,23,-0.1,19,-0.03,1
-138,125,-3.0,-120,44.5,41,9,0.12,6,0.2,1
323,-387,8.5,-105,46.5,58,7,0.17,18,-0.01,1
132,-146,3.0,104,40.0,36,2,0.28,4,0.23,0
157,-175,3.5,105,45.0,70,16,0.03,23,-0.1,1
123,-136,2.5,-107,41.0,48,27,-0.24,30,-0.29,0
135,-150,3.0,-107,44.0,46,13,0.05,19,-0.03,1
-401,334,-10.0,-116,40.5,70,28,-0.24,9,0.12,0
365,-444,10.0,-103,48.0,47,7,0.17,21,-0.05,1
-194,173,-4.5,-114,42.0,46,26,-0.19,14,0.05,0
321,-384,8.5,-103,44.5,45,20,-0.03,32,-0.31,1
-284,246,-6.5,103,48.0,48,22,-0.1,1,0.31,0
495,-635,13.0,-102,42.0,63,18,-0.01,29,-0.27,1
329,-395,9.5,106,44.0,70,12,0.09,31,-0.3,1
-130,117,-2.5,-108,49.0,48,17,0.0,6,0.2,0
161,-181,3.5,-105,52.5,82,3,0.28,2,0.28,1
498,-639,11.5,-109,43.0,36,8,0.12,24,-0.11,1
154,-172,3.0,-116,51.0,70,10,0.11,5,0.22,0
-173,155,-3.0,105,54.0,70,12,0.09,7,0.17,0
-102,-109,-1.0,-110,46.0,70,11,0.1,4,0.23,1
562,-739,14.0,-114,43.0,30,2,0.28,27,-0.24,1
-634,495,-13.0,-109,48.0,70,29,-0.27,10,0.11,1
224,-257,6.0,-101,40.0,80,32,-0.31,28,-0.24,0
366,-445,10.5,102,42.0,82,25,-0.11,26,-0.19,1
-534,428,-11.5,108,43.0,37,31,-0.3,1,0.31,0
109,-121,1.0,-114,44.0,32,23,-0.1,20,-0.03,1
140,-155,3.0,-101,45.0,61,18,-0.01,17,0.0,0
319,-380,9.5,102,48.0,46,6,0.2,30,-0.29,1
-354,299,-9.5,-116,45.5,43,19,-0.03,8,0.12,0
417,-518,11.5,-110,45.5,75,3,0.28,14,0.05,0
-147,131,-3.0,-109,41.0,40,13,0.05,21,-0.05,0
-320,274,-7.0,102,48.0,37,24,-0.11,16,0.03,0
298,-352,7.5,108,47.0,70,5,0.22,9,0.12,1
380,-465,10.0,-110,39.5,42,15,0.04,22,-0.1,1
-171,154,-3.5,-120,45.5,48,20,-0.03,6,0.2,1
343,-430,7.5,-112,46.5,35,8,0.12,13,0.05,1
143,-161,3.0,-114,48.0,70,10,0.11,11,0.1,0
309,-373,7.5,-105,42.5,70,30,-0.29,29,-0.27,1
-503,399,-11.5,-117,44.5,73,27,-0.24,3,0.28,0
306,-369,7.5,-109,43.0,52,17,0.0,19,-0.03,1
-661,500,-13.5,-114,46.0,70,28,-0.24,12,0.09,1
-177,158,-3.5,-108,48.5,70,16,0.03,5,0.22,0
102,-114,1.0,-105,43.5,38,4,0.23,2,0.28,0
114,-125,2.5,100,42.5,47,26,-0.19,32,-0.31,1
416,-529,11.0,-103,41.0,53,15,0.04,31,-0.3,1
268,-313,7.0,-108,41.0,25,9,0.12,24,-0.11,0
328,-400,10.5,102,44.0,60,7,0.17,23,-0.1,1
-109,-102,-1.0,-110,42.0,70,21,-0.05,18,-0.01,1
367,-457,10.5,101,45.5,70,1,0.31,22,-0.1,1
-160,143,-3.0,-101,37.5,70,14,0.05,25,-0.11,0
-313,264,-7.0,-101,47.0,59,19,-0.03,5,0.22,0
625,-871,14.0,-111,46.5,26,2,0.28,30,-0.29,1
245,-287,7.0,104,36.5,25,24,-0.11,31,-0.3,1
-178,157,-3.5,-108,51.0,33,17,0.0,7,0.17,1
325,-397,8.5,-112,46.5,70,11,0.1,21,-0.05,0
727,-1056,17.5,-102,42.0,46,4,0.23,32,-0.31,1
-868,623,-14.5,-110,48.0,57,26,-0.19,3,0.28,0
151,-170,3.0,-118,41.0,43,20,-0.03,25,-0.11,1
-238,206,-6.5,-115,44.5,62,22,-0.1,15,0.04,0
285,-340,8.0,105,45.5,70,12,0.09,18,-0.01,1
463,-602,14.0,101,44.0,50,6,0.2,28,-0.24,1
225,-262,6.5,-108,53.0,70,1,0.31,10,0.11,0
238,-279,7.0,-101,37.0,70,14,0.05,27,-0.24,1
327,-399,8.5,-114,41.5,37,9,0.12,29,-0.27,1
525,-702,13.0,105,42.0,11,8,0.12,16,0.03,1
-117,105,-1.0,-101,43.5,25,23,-0.1,13,0.05,1
-600,435,-11.5,-110,44.5,41,18,-0.01,7,0.17,0
-300,235,-6.5,-110,46.0,31,15,0.04,1,0.31,0
135,-155,3.0,-110,41.0,36,19,-0.03,23,-0.1,0
215,-265,6.5,-110,38.0,38,13,0.05,17,0.0,1
-195,165,-4.0,-110,45.0,70,29,-0.27,8,0.12,1
-575,410,-10.5,-115,43.0,70,28,-0.24,20,-0.03,0
-1000,650,-14.0,-110,43.0,76,32,-0.31,11,0.1,1
160,-190,3.5,-110,45.5,70,16,0.03,24,-0.11,1
-238,206,-6.0,-109,36.0,38,31,-0.3,22,-0.1,0
190,-235,5.5,-110,48.0,70,10,0.11,9,0.12,0
-213,186,-4.5,-100,40.0,70,30,-0.29,14,0.05,0
750,-1250,16.0,-110,43.0,36,2,0.28,26,-0.19,1
